Explained Variance Ratio:
0.988878
0.00909963
0.00148182
0.000289465
0.000151498
4.54366e-05
4.18339e-05
1.2735e-05

Scores:
1343.02, 91.2858, -124.925, -15.6522, 12.1418, -26.4617, 77.3152, -24.6346
1006.07, 290.767, -99.9592, -12.2388, -61.7166, -45.6608, 25.7522, -10.6093
633.045, 89.2216, -79.7863, 6.36629, -31.5561, 4.0242, 13.5813, -15.2538
1138.57, 37.8219, -98.2748, -2.14701, 31.0368, 10.4681, -8.69586, -11.2683
1233.44, 94.0368, -141.358, -44.3728, 12.9251, -9.86894, -3.81656, -5.86794
1447.13, 167.548, -124.206, -18.7672, -15.6056, 19.9855, -24.4659, -6.66899
1057.41, 169.003, 6.58271, -57.624, 28.4534, 5.79173, -7.54204, -0.965194
1368.13, 113.32, 85.5989, -36.5639, 61.573, 30.8216, -23.1306, -12.2545
1341.34, 98.7947, 11.1194, -14.5106, 56.5674, -31.7857, 18.0883, 6.69535
1119.1, 180.096, 10.0927, -17.9073, -0.982714, 20.7029, -7.67452, 3.46551
820.934, 60.5632, 15.2872, 7.06819, 29.4209, -18.2916, -10.1909, -2.19002
1234.65, 212.632, 98.5756, 52.5934, 45.0739, -12.8262, 12.9212, -7.41764
1746.04, 279.11, -128.164, 2.11246, 3.59761, 19.4716, 64.7926, 15.772
1240.8, 133.595, -69.0982, -0.358201, -55.5719, -11.7162, 8.23252, 7.00464
1146.32, 352.397, 35.8787, -16.1853, -42.0936, -17.6887, 4.25286, -10.4395
